DateClean,cafe,SubTotal,Items,Proj_Calories,Count,Bottled_LC,Bottled_HC,LC%,TotalSales,DateClean,cafe,Day_of_Week,Week,Treatment,Coupon,Week_of_Qtr,2,3,4,5,1,Cal_p_Dollar
2014-10-29,Harris,4.335033112582782,1.4966887417218544,315.7417425353314,151,1,8,0.1111111111111111,654.5900000000001,2014-10-29,Harris,3,2014_Fall_W4,BL1,0,4,0,1,0,0,0,72.83490906190903
2014-10-29,Law,3.673208556149742,1.4090909090909092,241.79563795967653,374,47,25,0.6527777777777778,1373.7800000000036,2014-10-29,Law,3,2014_Fall_W4,BL1,0,4,0,1,0,0,0,65.82681986702295
2014-10-29,Stuart,5.081336633663369,1.5346534653465347,362.85516581683305,202,5,13,0.2777777777777778,1026.4300000000005,2014-10-29,Stuart,3,2014_Fall_W4,BL1,0,4,0,1,0,0,0,71.40939323188161
2014-10-30,GCIS,4.437767441860469,1.5302325581395348,319.18972724194015,215,4,24,0.14285714285714285,954.1200000000009,2014-10-30,GCIS,4,2014_Fall_W4,BL1,0,4,0,0,1,0,0,71.92574451538283
2014-10-30,Harris,3.7992511013215866,1.39647577092511,273.923595163382,227,1,7,0.125,862.4300000000002,2014-10-30,Harris,4,2014_Fall_W4,BL1,0,4,0,0,1,0,0,72.09936586399789
2014-10-30,Law,3.3888000000000096,1.3411764705882352,217.93106519540922,425,39,19,0.6724137931034483,1440.240000000004,2014-10-30,Law,4,2014_Fall_W4,BL1,0,4,0,0,1,0,0,64.30921423377261
2014-10-30,Stuart,4.360967741935486,1.543778801843318,314.01571659199385,217,8,25,0.24242424242424243,946.3300000000005,2014-10-30,Stuart,4,2014_Fall_W4,BL1,0,4,0,0,1,0,0,72.00597096199279
2014-10-31,GCIS,4.884751131221719,1.6199095022624435,349.64428501534655,221,11,18,0.3793103448275862,1079.53,2014-10-31,GCIS,5,2014_Fall_W4,BL1,0,4,0,0,0,1,0,71.57873054791584
2014-10-31,Harris,4.329310344827583,1.3908045977011494,308.7731945288453,87,2,3,0.4,376.6499999999997,2014-10-31,Harris,5,2014_Fall_W4,BL1,0,4,0,0,0,1,0,71.3215662392395
2014-10-31,Law,3.6501666666666677,1.3708333333333333,235.37202789308625,240,23,9,0.71875,876.0400000000002,2014-10-31,Law,5,2014_Fall_W4,BL1,0,4,0,0,0,1,0,64.48254268565441
2014-10-31,Stuart,5.163372093023254,1.627906976744186,352.06232956316245,86,3,5,0.375,444.04999999999984,2014-10-31,Stuart,5,2014_Fall_W4,BL1,0,4,0,0,0,1,0,68.18457458041208
2014-11-03,GCIS,4.3029946524064195,1.5668449197860963,302.2053046645021,187,14,21,0.4,804.6600000000004,2014-11-03,GCIS,1,2014_Fall_W5,BL1,0,5,0,0,0,0,1,70.23139210630808
2014-11-03,Harris,4.108630136986302,1.4383561643835616,294.57450184130664,146,4,7,0.36363636363636365,599.8600000000001,2014-11-03,Harris,1,2014_Fall_W5,BL1,0,5,0,0,0,0,1,71.69652463713327
2014-11-03,Law,3.3288326848249095,1.3968871595330739,219.24068707038407,514,62,25,0.7126436781609196,1711.0200000000034,2014-11-03,Law,1,2014_Fall_W5,BL1,0,5,0,0,0,0,1,65.86113146203854
2014-11-03,Stuart,4.3194904458598735,1.4394904458598725,319.2313367134522,157,1,8,0.1111111111111111,678.1600000000002,2014-11-03,Stuart,1,2014_Fall_W5,BL1,0,5,0,0,0,0,1,73.90486000945498
2014-11-04,GCIS,4.510510638297874,1.5957446808510638,317.9059465660226,235,15,26,0.36585365853658536,1059.9700000000005,2014-11-04,GCIS,2,2014_Fall_W5,BL1,0,5,1,0,0,0,0,70.48114328048462
2014-11-04,Harris,3.67220238095238,1.4166666666666667,268.31781615170877,168,0,9,0.0,616.9299999999998,2014-11-04,Harris,2,2014_Fall_W5,BL1,0,5,1,0,0,0,0,73.06727361854195
2014-11-04,Law,3.402271468144051,1.335180055401662,227.5796210175562,361,31,17,0.6458333333333334,1228.2200000000023,2014-11-04,Law,2,2014_Fall_W5,BL1,0,5,1,0,0,0,0,66.89049452649984
2014-11-04,Stuart,4.8445145631068005,1.5436893203883495,344.34423195092916,206,6,18,0.25,997.9700000000009,2014-11-04,Stuart,2,2014_Fall_W5,BL1,0,5,1,0,0,0,0,71.07920256309443
2014-11-05,GCIS,4.6652888888888935,1.5377777777777777,325.5911911169038,225,15,28,0.3488372093023256,1049.690000000001,2014-11-05,GCIS,3,2014_Fall_W5,BL1,0,5,0,1,0,0,0,69.7901456632942
2014-11-05,Harris,3.431282051282051,1.4102564102564104,271.5315095694114,39,0,2,0.0,133.82,2014-11-05,Harris,3,2014_Fall_W5,BL1,0,5,0,1,0,0,0,79.13412698555557
2014-11-05,Law,3.4176395939086364,1.3299492385786802,216.94541481087685,394,64,21,0.7529411764705882,1346.5500000000027,2014-11-05,Law,3,2014_Fall_W5,BL1,0,5,0,1,0,0,0,63.478142984282286
2014-11-05,Stuart,4.740903614457833,1.4698795180722892,327.77033421728487,166,1,12,0.07692307692307693,786.9900000000004,2014-11-05,Stuart,3,2014_Fall_W5,BL1,0,5,0,1,0,0,0,69.13667960211599
2014-11-06,GCIS,4.74589958158996,1.594142259414226,343.40919034363344,239,7,25,0.21875,1134.2700000000004,2014-11-06,GCIS,4,2014_Fall_W5,BL1,0,5,0,0,1,0,0,72.35913538410463
2014-11-06,Harris,3.6286813186813185,1.467032967032967,247.64599292806508,182,1,6,0.14285714285714285,660.42,2014-11-06,Harris,4,2014_Fall_W5,BL1,0,5,0,0,1,0,0,68.24682885574006
2014-11-06,Law,3.1968203883495225,1.3058252427184467,203.2681006866142,412,33,18,0.6470588235294118,1317.0900000000033,2014-11-06,Law,4,2014_Fall_W5,BL1,0,5,0,0,1,0,0,63.58446080593189
2014-11-06,Stuart,4.572081447963802,1.5429864253393666,324.31877253966474,221,6,20,0.23076923076923078,1010.4300000000002,2014-11-06,Stuart,4,2014_Fall_W5,BL1,0,5,0,0,1,0,0,70.93460084445819
2014-11-07,GCIS,4.525185185185186,1.5509259259259258,325.5508498759777,216,7,23,0.23333333333333334,977.4400000000002,2014-11-07,GCIS,5,2014_Fall_W5,BL1,0,5,0,0,0,1,0,71.94199497995905
2014-11-07,Harris,4.379367088607592,1.6455696202531647,335.910627511445,79,0,12,0.0,345.96999999999974,2014-11-07,Harris,5,2014_Fall_W5,BL1,0,5,0,0,0,1,0,76.70300769836741
2014-11-07,Law,3.569854014598541,1.2883211678832116,235.09099352041176,274,22,17,0.5641025641025641,978.1400000000002,2014-11-07,Law,5,2014_Fall_W5,BL1,0,5,0,0,0,1,0,65.85451185371502
2014-11-07,Stuart,4.369699999999999,1.47,307.96288254567435,100,2,9,0.18181818181818182,436.9699999999999,2014-11-07,Stuart,5,2014_Fall_W5,BL1,0,5,0,0,0,1,0,70.47689373313372
2014-11-10,GCIS,4.4553386454183315,1.5418326693227091,303.1533977412906,251,7,40,0.14893617021276595,1118.290000000001,2014-11-10,GCIS,1,2014_Fall_W6,BL1,0,6,0,0,0,0,1,68.04272848104146
2014-11-10,Harris,3.835637583892619,1.4161073825503356,270.62004121039195,149,3,11,0.21428571428571427,571.5100000000002,2014-11-10,Harris,1,2014_Fall_W6,BL1,0,6,0,0,0,0,1,70.55412178325555
2014-11-10,Law,3.1858823529411846,1.3028322440087146,194.5431889587765,459,54,37,0.5934065934065934,1462.3200000000038,2014-11-10,Law,1,2014_Fall_W6,BL1,0,6,0,0,0,0,1,61.064147199024966
2014-11-10,Stuart,4.632756410256408,1.4487179487179487,336.8187540852271,156,7,18,0.28,722.7099999999997,2014-11-10,Stuart,1,2014_Fall_W6,BL1,0,6,0,0,0,0,1,72.70374788960365
2014-11-11,GCIS,4.171918367346944,1.4857142857142858,301.2525985548717,245,7,28,0.2,1022.1200000000013,2014-11-11,GCIS,2,2014_Fall_W6,BL1,0,6,1,0,0,0,0,72.20961007116922
2014-11-11,Harris,3.6821621621621654,1.4414414414414414,251.3037707806762,222,0,6,0.0,817.4400000000007,2014-11-11,Harris,2,2014_Fall_W6,BL1,0,6,1,0,0,0,0,68.24896887026578
2014-11-11,Law,3.1657783641160977,1.3271767810026385,199.45753639608282,379,49,19,0.7205882352941176,1199.830000000001,2014-11-11,Law,2,2014_Fall_W6,BL1,0,6,1,0,0,0,0,63.00426418252196
2014-11-11,Stuart,4.486583333333338,1.5166666666666666,307.36435017617987,240,20,25,0.4444444444444444,1076.780000000001,2014-11-11,Stuart,2,2014_Fall_W6,BL1,0,6,1,0,0,0,0,68.50744259949394
2014-11-12,GCIS,4.6005045871559656,1.591743119266055,323.9636646103903,218,7,21,0.25,1002.9100000000005,2014-11-12,GCIS,3,2014_Fall_W6,BL1,0,6,0,1,0,0,0,70.41915913199097
2014-11-12,Harris,4.126043165467626,1.460431654676259,291.31724905085304,139,0,2,0.0,573.5200000000001,2014-11-12,Harris,3,2014_Fall_W6,BL1,0,6,0,1,0,0,0,70.60450833112806
2014-11-12,Law,3.5031195335277014,1.358600583090379,219.79850091298326,343,54,29,0.6506024096385542,1201.5700000000015,2014-11-12,Law,3,2014_Fall_W6,BL1,0,6,0,1,0,0,0,62.74364857074757
2014-11-12,Stuart,4.781019108280257,1.5477707006369428,351.19317524672897,157,0,16,0.0,750.6200000000003,2014-11-12,Stuart,3,2014_Fall_W6,BL1,0,6,0,1,0,0,0,73.45571462755645
2014-11-13,GCIS,4.49967871485944,1.5622489959839359,319.9486596588361,249,7,27,0.20588235294117646,1120.4200000000008,2014-11-13,GCIS,4,2014_Fall_W6,BL1,0,6,0,0,1,0,0,71.10477879281889
2014-11-13,Harris,3.374975124378112,1.3582089552238805,233.44493422145575,201,1,14,0.06666666666666667,678.3700000000005,2014-11-13,Harris,4,2014_Fall_W6,BL1,0,6,0,0,1,0,0,69.16937921563833
2014-11-13,Law,3.344738292011026,1.3581267217630855,211.21282459249218,363,36,22,0.6206896551724138,1214.1400000000024,2014-11-13,Law,4,2014_Fall_W6,BL1,0,6,0,0,1,0,0,63.14778800391595
2014-11-13,Stuart,4.764253393665163,1.588235294117647,324.1424286159378,221,8,20,0.2857142857142857,1052.900000000001,2014-11-13,Stuart,4,2014_Fall_W6,BL1,0,6,0,0,1,0,0,68.03635361774354
2014-11-14,GCIS,5.007301587301592,1.6349206349206349,355.93722152399164,252,10,28,0.2631578947368421,1261.8400000000013,2014-11-14,GCIS,5,2014_Fall_W6,BL1,0,6,0,0,0,1,0,71.08363962471138
2014-11-14,Harris,4.522121212121211,1.5555555555555556,325.0972916793537,99,2,13,0.13333333333333333,447.6899999999998,2014-11-14,Harris,5,2014_Fall_W6,BL1,0,6,0,0,0,1,0,71.89044177054664
2014-11-14,Law,3.4672469635627534,1.3441295546558705,212.49317123615435,247,31,17,0.6458333333333334,856.4100000000001,2014-11-14,Law,5,2014_Fall_W6,BL1,0,6,0,0,0,1,0,61.28584824480111
2014-11-14,Stuart,4.871268656716419,1.537313432835821,314.13776942510844,134,4,12,0.25,652.7500000000001,2014-11-14,Stuart,5,2014_Fall_W6,BL1,0,6,0,0,0,1,0,64.48787606735277
2014-11-17,GCIS,4.448879668049796,1.5062240663900415,318.855895084855,241,5,34,0.1282051282051282,1072.1800000000007,2014-11-17,GCIS,1,2014_Fall_W7,BL1,0,7,0,0,0,0,1,71.67105403518998
2014-11-17,Harris,4.074829545454546,1.4602272727272727,287.06240740956105,176,0,17,0.0,717.1700000000001,2014-11-17,Harris,1,2014_Fall_W7,BL1,0,7,0,0,0,0,1,70.44770933541942
2014-11-17,Law,3.2302448979591927,1.3428571428571427,205.8742526358062,490,50,31,0.6172839506172839,1582.8200000000045,2014-11-17,Law,1,2014_Fall_W7,BL1,0,7,0,0,0,0,1,63.73332646260772
2014-11-17,Stuart,4.988604651162793,1.563953488372093,351.52485141002643,172,4,10,0.2857142857142857,858.0400000000003,2014-11-17,Stuart,1,2014_Fall_W7,BL1,0,7,0,0,0,0,1,70.46556622363121
2014-11-18,GCIS,4.746626016260165,1.5365853658536586,334.31426001590046,246,5,21,0.19230769230769232,1167.6700000000005,2014-11-18,GCIS,2,2014_Fall_W7,BL1,0,7,1,0,0,0,0,70.43197818211607
2014-11-18,Harris,3.5847333333333338,1.4666666666666666,249.1324670743739,150,5,10,0.3333333333333333,537.71,2014-11-18,Harris,2,2014_Fall_W7,BL1,0,7,1,0,0,0,0,69.49818686867657
2014-11-18,Law,3.2734729064039465,1.3669950738916257,203.3132664391158,406,54,19,0.7397260273972602,1329.0300000000022,2014-11-18,Law,2,2014_Fall_W7,BL1,0,7,1,0,0,0,0,62.10934754992805
2014-11-18,Stuart,4.696330275229361,1.5458715596330275,320.31312392004173,218,3,15,0.16666666666666666,1023.8000000000006,2014-11-18,Stuart,2,2014_Fall_W7,BL1,0,7,1,0,0,0,0,68.20498243267147
2014-11-19,GCIS,4.6072839506172905,1.5637860082304527,322.58447234647736,243,5,23,0.17857142857142858,1119.5700000000015,2014-11-19,GCIS,3,2014_Fall_W7,BL1,0,7,0,1,0,0,0,70.01619084129969
2014-11-19,Harris,3.743087248322147,1.4429530201342282,263.2273326936429,149,2,9,0.18181818181818182,557.7199999999999,2014-11-19,Harris,3,2014_Fall_W7,BL1,0,7,0,1,0,0,0,70.32358992209855
2014-11-19,Law,3.570000000000003,1.3788300835654597,233.06563327371518,359,50,33,0.6024096385542169,1281.630000000001,2014-11-19,Law,3,2014_Fall_W7,BL1,0,7,0,1,0,0,0,65.28449111308544
2014-11-19,Stuart,4.895506329113924,1.5253164556962024,345.58228940402375,158,2,13,0.13333333333333333,773.49,2014-11-19,Stuart,3,2014_Fall_W7,BL1,0,7,0,1,0,0,0,70.59173580244833
2014-11-20,GCIS,4.692342657342661,1.6118881118881119,332.26011352619906,286,6,34,0.15,1342.0100000000011,2014-11-20,GCIS,4,2014_Fall_W7,BL1,0,7,0,0,1,0,0,70.80900475293988
2014-11-20,Harris,3.6380788177339944,1.4926108374384237,242.580986787029,203,5,13,0.2777777777777778,738.5300000000009,2014-11-20,Harris,4,2014_Fall_W7,BL1,0,7,0,0,1,0,0,66.67832087764455
2014-11-20,Law,3.1602112676056384,1.3309859154929577,193.7516418438444,426,52,28,0.65,1346.250000000002,2014-11-20,Law,4,2014_Fall_W7,BL1,0,7,0,0,1,0,0,61.30971173665931
2014-11-20,Stuart,4.718350000000002,1.585,338.1921615651024,200,3,17,0.15,943.6700000000004,2014-11-20,Stuart,4,2014_Fall_W7,BL1,0,7,0,0,1,0,0,71.67593789462467
2014-11-21,GCIS,4.734400000000003,1.576,333.5377699692213,250,6,37,0.13953488372093023,1183.6000000000006,2014-11-21,GCIS,5,2014_Fall_W7,BL1,0,7,0,0,0,1,0,70.44985002729409
2014-11-21,Harris,3.8167058823529407,1.4352941176470588,266.08861311811364,85,3,11,0.21428571428571427,324.41999999999996,2014-11-21,Harris,5,2014_Fall_W7,BL1,0,7,0,0,0,1,0,69.71682422489262
2014-11-21,Law,3.3233582089552263,1.3470149253731343,215.47638649758383,268,26,15,0.6341463414634146,890.6600000000007,2014-11-21,Law,5,2014_Fall_W7,BL1,0,7,0,0,0,1,0,64.83694292025288
2014-11-21,Stuart,4.509687499999999,1.5208333333333333,333.9050828074094,96,3,13,0.1875,432.92999999999995,2014-11-21,Stuart,5,2014_Fall_W7,BL1,0,7,0,0,0,1,0,74.04173411293121
2014-11-24,GCIS,4.670449826989622,1.5916955017301038,348.4268464122393,289,3,34,0.08108108108108109,1349.760000000001,2014-11-24,GCIS,1,2014_Fall_W8,BL1,0,8,0,0,0,0,1,74.60241718019284
2014-11-24,Harris,3.8672549019607847,1.4509803921568627,273.87712875377986,153,3,13,0.1875,591.69,2014-11-24,Harris,1,2014_Fall_W8,BL1,0,8,0,0,0,0,1,70.81951815871201
2014-11-24,Law,3.605264957264964,1.3829059829059829,234.47255630192754,585,66,39,0.6285714285714286,2109.080000000004,2014-11-24,Law,1,2014_Fall_W8,BL1,0,8,0,0,0,0,1,65.03615104056145
2014-11-24,Stuart,5.094371257485032,1.6287425149700598,358.80695586714893,167,8,12,0.4,850.7600000000003,2014-11-24,Stuart,1,2014_Fall_W8,BL1,0,8,0,0,0,0,1,70.43203915300889
2014-11-25,GCIS,4.172801724137935,1.5474137931034482,307.55233862197997,232,6,28,0.17647058823529413,968.0900000000009,2014-11-25,GCIS,2,2014_Fall_W8,BL1,0,8,1,0,0,0,0,73.70403842648854
2014-11-25,Harris,3.6159171597633137,1.4319526627218935,247.87620192535627,169,4,11,0.26666666666666666,611.09,2014-11-25,Harris,2,2014_Fall_W8,BL1,0,8,1,0,0,0,0,68.55140507189645
2014-11-25,Law,3.5071955719557244,1.4059040590405905,233.45590080713012,271,28,14,0.6666666666666666,950.4500000000013,2014-11-25,Law,2,2014_Fall_W8,BL1,0,8,1,0,0,0,0,66.56483678124276
2014-11-25,Stuart,4.380400000000002,1.495,330.6044758835128,200,3,18,0.14285714285714285,876.0800000000004,2014-11-25,Stuart,2,2014_Fall_W8,BL1,0,8,1,0,0,0,0,75.47358138149774
2014-11-26,GCIS,4.417375000000003,1.63125,325.41892233689384,160,6,22,0.21428571428571427,706.7800000000005,2014-11-26,GCIS,3,2014_Fall_W8,BL1,0,8,0,1,0,0,0,73.66794133097
2014-11-26,Harris,3.903333333333334,1.4444444444444444,253.76566102016153,63,1,4,0.2,245.91000000000005,2014-11-26,Harris,3,2014_Fall_W8,BL1,0,8,0,1,0,0,0,65.01255192659987
2014-11-26,Law,3.642954545454545,1.5,268.8781911266647,44,4,5,0.4444444444444444,160.29,2014-11-26,Law,3,2014_Fall_W8,BL1,0,8,0,1,0,0,0,73.80772605635566
2014-11-26,Stuart,4.105841584158414,1.4752475247524752,284.2191921453185,101,0,12,0.0,414.6899999999998,2014-11-26,Stuart,3,2014_Fall_W8,BL1,0,8,0,1,0,0,0,69.22312668903804
2014-12-01,GCIS,4.423484162895932,1.5248868778280542,297.1675883827572,221,7,26,0.21212121212121213,977.5900000000008,2014-12-01,GCIS,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,67.17953030676385
2014-12-01,Harris,3.953493975903618,1.4578313253012047,275.08452661579145,166,4,7,0.36363636363636365,656.2800000000005,2014-12-01,Harris,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,69.58010516581541
2014-12-01,Law,3.4355769230769315,1.3974358974358974,218.00502600290093,468,49,32,0.6049382716049383,1607.850000000004,2014-12-01,Law,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,63.45514330898864
2014-12-01,Stuart,4.6117791411042965,1.521472392638037,327.937609587935,163,2,19,0.09523809523809523,751.7200000000004,2014-12-01,Stuart,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,71.10869786999599
2014-12-02,GCIS,4.837080000000004,1.656,354.4813023723267,250,10,42,0.19230769230769232,1209.270000000001,2014-12-02,GCIS,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,73.28415125909152
2014-12-02,Harris,3.439371727748691,1.3717277486910995,221.56617506947063,191,8,7,0.5333333333333333,656.92,2014-12-02,Harris,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,64.42053741440189
2014-12-02,Law,3.3367403314917192,1.3701657458563536,206.84924522328723,362,46,22,0.6764705882352942,1207.9000000000024,2014-12-02,Law,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,61.99141217884745
2014-12-02,Stuart,4.73691666666667,1.5666666666666667,319.39203036107455,240,6,24,0.2,1136.8600000000008,2014-12-02,Stuart,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,67.4261450720914
2014-12-03,GCIS,4.513023255813957,1.5232558139534884,324.33810069593176,258,8,31,0.20512820512820512,1164.360000000001,2014-12-03,GCIS,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,71.86714588233049
2014-12-03,Harris,4.13838028169014,1.4577464788732395,309.58440613574885,142,5,21,0.19230769230769232,587.6499999999999,2014-12-03,Harris,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,74.80810971033156
2014-12-03,Law,2.4550000000000005,1.125,107.45023421557208,24,4,4,0.5,58.920000000000016,2014-12-03,Law,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,43.76791617742243
2014-12-03,Stuart,4.867333333333334,1.5733333333333333,347.90616626426987,150,2,17,0.10526315789473684,730.1,2014-12-03,Stuart,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,71.47777693417406
2014-12-04,GCIS,4.544357976653699,1.5642023346303502,322.89491314219174,257,9,34,0.20930232558139536,1167.9000000000005,2014-12-04,GCIS,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,71.05402232857541
2014-12-04,Harris,3.981538461538464,1.5025641025641026,285.13619886585883,195,7,21,0.25,776.4000000000004,2014-12-04,Harris,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,71.61457854049773
2014-12-04,Law,3.2968115942029064,1.308488612836439,210.5494117216363,483,50,28,0.6410256410256411,1592.3600000000038,2014-12-04,Law,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,63.86455692277506
2014-12-04,Stuart,4.915645161290325,1.6129032258064515,360.6531792954637,124,2,15,0.11764705882352941,609.5400000000003,2014-12-04,Stuart,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,73.36843231393753
2014-12-05,GCIS,4.705161290322582,1.5161290322580645,328.8214572125169,217,8,25,0.24242424242424243,1021.0200000000003,2014-12-05,GCIS,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,69.88526788419047
2014-12-05,Law,3.375579399141631,1.3304721030042919,207.8299088090301,233,30,18,0.625,786.51,2014-12-05,Law,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,61.5686625122427
2014-12-05,Stuart,5.468809523809523,1.6428571428571428,373.55848915321604,84,1,11,0.08333333333333333,459.37999999999994,2014-12-05,Stuart,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,68.30709453800807
2014-12-08,GCIS,4.885409836065575,1.546448087431694,338.4089387073886,183,11,21,0.34375,894.0300000000002,2014-12-08,GCIS,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,69.26930391983724
2014-12-08,Harris,4.096893939393938,1.4318181818181819,291.86645417442224,132,2,14,0.125,540.7899999999998,2014-12-08,Harris,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,71.24091042923084
2014-12-08,Law,3.4184873949579844,1.4201680672268908,215.79252711360922,238,33,12,0.7333333333333333,813.6000000000003,2014-12-08,Law,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,63.12514927856315
2014-12-08,Stuart,5.234791666666666,1.625,379.8939861982628,96,2,14,0.125,502.53999999999996,2014-12-08,Stuart,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,72.5709847475489
2014-12-09,GCIS,4.413360995850626,1.5103734439834025,314.9876361309802,241,9,32,0.21951219512195122,1063.6200000000008,2014-12-09,GCIS,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,71.37137352397113
2014-12-09,Harris,4.423711340206185,1.556701030927835,281.96111918016805,97,3,9,0.25,429.09999999999997,2014-12-09,Harris,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,63.73858904795224
2014-12-09,Law,3.472624434389142,1.4253393665158371,222.30378647419062,221,29,16,0.6444444444444445,767.4500000000004,2014-12-09,Law,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,64.01607506781693
2014-12-09,Stuart,5.1317708333333325,1.71875,371.8252775620792,96,4,9,0.3076923076923077,492.6499999999999,2014-12-09,Stuart,2,2014_Fall_W9,BL1,0,9,1,0,0,0,0,72.45554987508294
2014-12-10,GCIS,4.3790134529148,1.5022421524663676,315.5660112433568,223,15,23,0.39473684210526316,976.5200000000004,2014-12-10,GCIS,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,72.06326599277898
2014-12-10,Harris,4.2626923076923084,1.435897435897436,305.961612227163,78,5,8,0.38461538461538464,332.49000000000007,2014-12-10,Harris,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,71.77661208974318
2014-12-10,Law,3.271382978723403,1.3404255319148937,205.31275575108296,188,33,29,0.532258064516129,615.0199999999998,2014-12-10,Law,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,62.76023231960524
2014-12-10,Stuart,5.072535211267604,1.5492957746478873,367.74612324161825,71,4,8,0.3333333333333333,360.14999999999986,2014-12-10,Stuart,3,2014_Fall_W9,BL1,0,9,0,1,0,0,0,72.49750034750772
2014-12-11,GCIS,4.882276422764231,1.5772357723577235,344.4742291032128,246,10,26,0.2777777777777778,1201.0400000000009,2014-12-11,GCIS,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,70.55606837356815
2014-12-11,Harris,4.101590909090908,1.4772727272727273,322.42027020488484,44,0,6,0.0,180.46999999999997,2014-12-11,Harris,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,78.60858807012211
2014-12-11,Law,3.2520155038759713,1.3643410852713178,205.66009121088493,258,46,20,0.696969696969697,839.0200000000006,2014-12-11,Law,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,63.24080895855674
2014-12-11,Stuart,4.289999999999999,1.554054054054054,305.6965423869147,74,4,14,0.2222222222222222,317.4599999999999,2014-12-11,Stuart,4,2014_Fall_W9,BL1,0,9,0,0,1,0,0,71.25793528832511
2014-12-12,GCIS,4.241055045871561,1.5229357798165137,295.71265212283095,218,9,22,0.2903225806451613,924.5500000000003,2014-12-12,GCIS,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,69.7261999489234
2014-12-12,Harris,4.154651162790699,1.6046511627906976,322.3860305437773,43,0,7,0.0,178.65000000000003,2014-12-12,Harris,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,77.59641373289908
2014-12-12,Law,3.379729729729731,1.4054054054054055,236.32819700679602,185,25,17,0.5952380952380952,625.2500000000002,2014-12-12,Law,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,69.92517624351419
2014-12-12,Stuart,3.981290322580645,1.4838709677419355,273.5291553226911,62,2,8,0.2,246.83999999999997,2014-12-12,Stuart,5,2014_Fall_W9,BL1,0,9,0,0,0,1,0,68.70364458761485
2014-12-15,GCIS,4.520604395604399,1.532967032967033,305.84503765543053,182,1,12,0.07692307692307693,822.7500000000006,2014-12-15,GCIS,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,67.65578468950267
2014-12-15,Law,3.8035294117647074,1.4950980392156863,256.2344043624515,204,29,24,0.5471698113207547,775.9200000000003,2014-12-15,Law,1,2014_Fall_W9,BL1,0,9,0,0,0,0,1,67.36753594435005
2014-12-16,GCIS,4.203012048192774,1.4216867469879517,288.24622796231444,166,0,12,0.0,697.7000000000005,2014-12-16,GCIS,2,2014_Fall_W11,BL1,0,11,1,0,0,0,0,68.580871207889
2014-12-17,GCIS,4.446307692307693,1.523076923076923,318.7717664677148,195,0,10,0.0,867.0300000000001,2014-12-17,GCIS,3,2014_Fall_W11,BL1,0,11,0,1,0,0,0,71.69359129580796
2014-12-18,GCIS,4.487621359223309,1.5339805825242718,315.3667770090253,206,0,12,0.0,924.4500000000016,2014-12-18,GCIS,4,2014_Fall_W11,BL1,0,11,0,0,1,0,0,70.27481860983191
2014-12-19,GCIS,4.778982035928144,1.562874251497006,335.50671186330186,167,0,14,0.0,798.09,2014-12-19,GCIS,5,2014_Fall_W11,BL1,0,11,0,0,0,1,0,70.20463967869715
2015-01-05,GCIS,4.41701421800948,1.4597156398104265,295.78798236267636,211,5,20,0.2,931.9900000000002,2015-01-05,GCIS,1,2015_Winter_W0,BL,0,0,0,0,0,0,1,66.96559435028777
2015-01-05,Harris,3.6376190476190478,1.4365079365079365,248.85655639297397,126,5,12,0.29411764705882354,458.34000000000003,2015-01-05,Harris,1,2015_Winter_W0,BL,0,0,0,0,0,0,1,68.41193460207427
